nome n m c fila cpu_time wall_time l1 l2 llc cycles inst dtlb page_faults rss branch_inst branch_miss
BAY 321270 800172 94305 4LVBQDK 121 121 5986889 2338110 165113 532002935 1265202716 58880 0 71284 146698934 1272300
BAY 321270 800172 94305 4LVBQDK 121 121 5961102 2311439 162716 531721880 1265203647 63159 314 71284 146699398 1272504
BAY 321270 800172 94305 4LVBQDK 121 121 5984559 2339615 164265 533490480 1265202987 61588 0 71284 146699005 1271638
BAY 321270 800172 94305 4LVBQDK 120 120 5983310 2327569 162207 529581417 1265202820 56348 0 71284 146698954 1271926
BAY 321270 800172 94305 4LVBQDK 121 121 5960609 2317094 160927 531188170 1265202761 60019 0 71284 146698949 1271732
BAY 321270 800172 94305 4LVBQDK 120 120 5991776 2330034 162622 530534446 1265203324 59916 0 71284 146699072 1271509
BAY 321270 800172 94305 4LVBQDK 121 121 5987885 2333781 162499 532519203 1265202974 58043 0 71284 146699002 1270957
BAY 321270 800172 94305 4LVBQDK 121 121 5991172 2330099 163376 530412608 1265203326 57191 0 71284 146699074 1271669
BAY 321270 800172 94305 5LVBQDK 94 94 3605924 1850305 158836 404610727 895778460 54173 3419 71284 98345196 1065045
BAY 321270 800172 94305 5LVBQDK 92 92 3778075 2017513 160579 402521727 895776047 55628 627 71284 98342481 1061443
BAY 321270 800172 94305 5LVBQDK 91 91 3809100 2052228 163183 402359325 895775004 51890 0 71284 98341755 1060771
BAY 321270 800172 94305 5LVBQDK 92 92 3792014 2034111 163427 404978077 895775933 52021 314 71284 98342217 1087904
BAY 321270 800172 94305 5LVBQDK 90 90 3818737 2062152 160808 400865098 895775257 50401 0 71284 98341808 1076227
BAY 321270 800172 94305 5LVBQDK 91 91 3815053 2051002 162151 401441033 895775105 51644 0 71284 98341772 1073224
BAY 321270 800172 94305 5LVBQDK 91 91 3808814 2046524 161707 402765675 895775035 57774 0 71284 98341756 1090243
BAY 321270 800172 94305 5LVBQDK 90 90 3824312 2049447 159506 400482657 895775603 52136 0 71284 98341884 1085186
BAY 321270 800172 94305 5LVBQDK 90 90 3823292 2054549 161564 399763415 895775236 51556 0 71284 98341797 1075879
BAY 321270 800172 94305 5LVBQDK 90 90 3822896 2051158 160844 400553867 895775604 50091 0 71284 98341885 1073748
BAY 321270 800172 94305 6LVBQDK 103 103 3740692 1817800 165022 447119218 1009956528 57623 3419 71284 100639705 1201941
BAY 321270 800172 94305 6LVBQDK 101 101 3901774 1977550 164191 444727415 1009954116 53491 627 71284 100636991 1203502
BAY 321270 800172 94305 6LVBQDK 100 100 3957353 2022339 165680 444636556 1009953073 57003 0 71284 100636265 1197961
BAY 321270 800172 94305 6LVBQDK 100 100 3949336 2015315 161951 442282401 1009954010 59097 314 71284 100636735 1190274
BAY 321270 800172 94305 6LVBQDK 100 100 3973987 2039827 162542 444059522 1009953338 55863 0 71284 100636330 1187741
BAY 321270 800172 94305 6LVBQDK 100 100 3958649 2025127 164504 442348148 1009953177 53754 0 71284 100636285 1187034
BAY 321270 800172 94305 6LVBQDK 100 100 3952212 2020076 162983 442261364 1009953113 52535 0 71284 100636275 1186908
BAY 321270 800172 94305 6LVBQDK 100 100 3970761 2027046 162982 442460125 1009953683 53841 0 71284 100636405 1188477
BAY 321270 800172 94305 6LVBQDK 100 100 3952307 2020508 162787 442846791 1009953321 56331 0 71284 100636323 1186923
BAY 321270 800172 94305 6LVBQDK 100 100 3973430 2031447 163190 442376952 1009953685 58778 0 71284 100636407 1187687
BAY 321270 800172 94305 BINH 130 130 2094073 1414805 147718 572898826 1293026043 41798 314 71284 167617577 3435895
BAY 321270 800172 94305 BINH 131 131 2071867 1394531 148827 573639776 1293026585 51503 628 71284 167617928 3435339
BAY 321270 800172 94305 BINH 131 131 2077860 1398846 149065 572569459 1293026992 47274 627 71284 167618018 3438412
BAY 321270 800172 94305 BINH 130 130 2120816 1438949 147923 572008600 1293026277 45307 0 71284 167617375 3437359
BAY 321270 800172 94305 BINH 129 129 2122692 1437013 147022 568959372 1293025878 41943 0 71284 167617271 3437184
BAY 321270 800172 94305 BINH 130 130 2105530 1429878 147262 570943564 1293026050 45895 0 71284 167617321 3441064
BAY 321270 800172 94305 BINH 130 130 2121949 1434592 146891 572066130 1293025881 49328 0 71284 167617274 3442550
BAY 321270 800172 94305 BINH 129 129 2124034 1437585 146048 569203829 1293026050 41238 0 71284 167617321 3439437
BAY 321270 800172 94305 BINH 130 130 2130073 1440575 147166 570238766 1293025878 44899 0 71284 167617271 3436755
BAY 321270 800172 94305 BINH 129 129 2116138 1435971 145608 567990570 1293026048 41371 0 71284 167617319 3431025
BAY 321270 800172 94305 FIBH 183 183 5616119 2693707 213746 804692414 1448562275 82406 4154 75944 167596689 3550860
BAY 321270 800172 94305 FIBH 180 180 5846914 2889619 207673 803487125 1446396053 82867 628 78504 167591584 3544401
BAY 321270 800172 94305 FIBH 179 179 5880257 2936917 210624 799759386 1446394656 80375 0 78504 167590790 3542694
BAY 321270 800172 94305 FIBH 180 180 5862960 2922834 210789 805053435 1446396318 83541 313 79784 167591428 3541908
BAY 321270 800172 94305 FIBH 181 181 5615294 2903027 219156 806464597 1446395839 83155 0 79784 167591082 3543445
BAY 321270 800172 94305 FIBH 180 180 5850614 2917581 213076 803367706 1446396313 82835 314 81064 167591431 3544825
BAY 321270 800172 94305 FIBH 180 180 5250289 2845686 212441 803933833 1446395524 80289 0 81064 167591002 3539710
BAY 321270 800172 94305 FIBH 180 180 5878168 2930234 210413 803517260 1446395358 80637 0 81064 167590939 3538600
BAY 321270 800172 94305 FIBH 180 180 5799629 2923022 210011 801994585 1446395841 79878 0 81064 167591076 3539432
BAY 321270 800172 94305 FIBH 180 180 5876040 2932069 203879 801604698 1446395845 77201 0 81064 167591075 3542199
CAL 1890815 4657742 215354 1LVBQ 617 618 30657899 25364711 1929190 2642244558 4908668197 823537 10161 311244 692970753 5964923
CAL 1890815 4657742 215354 1LVBQ 604 604 30308024 24938310 1834739 2606056467 4900013770 772605 5417 325964 691689923 5923926
CAL 1890815 4657742 215354 1LVBQ 607 607 30304323 24952907 1844332 2614387106 4900154332 776271 5539 332912 691722299 5921001
CAL 1890815 4657742 215354 1LVBQ 602 602 30441308 25079876 1832608 2604606689 4900152141 782763 3693 340312 691720366 5920503
CAL 1890815 4657742 215354 1LVBQ 598 599 30642271 25270862 1835167 2603120864 4900148070 778199 0 340312 691716541 5916774
CAL 1890815 4657742 215354 1LVBQ 599 599 30660957 25292248 1835464 2605108038 4900148298 779030 0 340312 691716613 5921983
CAL 1890815 4657742 215354 1LVBQ 599 599 30652876 25284298 1836011 2605123505 4900148529 775504 0 340312 691716687 5921463
CAL 1890815 4657742 215354 1LVBQ 599 599 30697936 25301062 1831694 2604075722 4900148425 773479 0 340312 691716646 5923607
CAL 1890815 4657742 215354 1LVBQ 600 600 30671347 25279979 1830270 2609196827 4900147977 775090 0 340312 691716563 5926628
CAL 1890815 4657742 215354 1LVBQ 605 605 30677545 25293525 1830808 2633449582 4900148384 779584 0 340312 691716653 5919380
CAL 1890815 4657742 215354 2LVBQ 662 662 26230551 13475839 1136035 2852122084 6900884993 501934 3661 340312 1019219241 7731837
CAL 1890815 4657742 215354 2LVBQ 665 665 26263498 13484658 1128085 2863468583 6900465451 495232 3693 340312 1019121124 7753612
CAL 1890815 4657742 215354 2LVBQ 659 659 26433496 13717038 1122897 2845466322 6900481028 490841 0 340312 1019122104 7739946
CAL 1890815 4657742 215354 2LVBQ 659 659 26495669 13691568 1117231 2845196432 6900467104 491765 0 340312 1019118203 7733313
CAL 1890815 4657742 215354 2LVBQ 661 661 26393925 13646076 1122126 2861445979 6900470233 495035 0 340312 1019119294 7740510
CAL 1890815 4657742 215354 2LVBQ 664 664 26482014 13639295 1117449 2858988579 6900474552 500345 0 340312 1019120818 7735844
CAL 1890815 4657742 215354 2LVBQ 660 660 26445339 13642221 1118374 2852713679 6900471091 499440 0 340312 1019121275 7737709
CAL 1890815 4657742 215354 2LVBQ 659 659 26411515 13652030 1125662 2843776639 6900476466 496287 0 340312 1019121637 7730037
CAL 1890815 4657742 215354 2LVBQ 659 659 26476897 13654739 1120177 2841912636 6900441056 501945 0 340312 1019111401 7742530
CAL 1890815 4657742 215354 2LVBQ 660 660 26445113 13637384 1126260 2842531516 6900474074 500407 0 340312 1019119388 7731217
CAL 1890815 4657742 215354 3LVBQ 600 600 17553939 11628485 1087783 2576339781 5992600170 452660 5507 340312 813884903 5398498
CAL 1890815 4657742 215354 3LVBQ 599 599 17714792 11766228 1097627 2582918161 5992601620 457339 3693 340312 813884550 5396806
CAL 1890815 4657742 215354 3LVBQ 599 599 17894502 11991602 1092110 2583142357 5992594148 457287 0 340312 813880187 5395247
CAL 1890815 4657742 215354 3LVBQ 594 595 17931646 12011057 1094575 2568333083 5992590943 459891 0 340312 813878796 5394593
CAL 1890815 4657742 215354 3LVBQ 595 595 17896262 11966067 1101386 2565778427 5992606131 458804 0 340312 813882628 5395989
CAL 1890815 4657742 215354 3LVBQ 592 593 17987800 12038801 1090777 2554335488 5992590892 458624 0 340312 813878928 5400097
CAL 1890815 4657742 215354 3LVBQ 595 595 17973794 12018809 1090622 2569470502 5992590400 460033 0 340312 813878383 5397042
CAL 1890815 4657742 215354 3LVBQ 597 597 18047803 12077641 1096656 2576585178 5992586986 462569 0 340312 813878017 5392060
CAL 1890815 4657742 215354 3LVBQ 599 599 17945512 12015387 1093509 2588290421 5992594325 464363 0 340312 813879865 5397944
CAL 1890815 4657742 215354 3LVBQ 598 598 17897161 11968416 1092556 2582956357 5992602219 459930 0 340312 813882291 5395818
CAL 1890815 4657742 215354 4LVBQ 782 782 22939287 13148001 1102614 3346992550 8228741216 513906 4104 340312 1112966069 6347634
CAL 1890815 4657742 215354 4LVBQ 776 777 22939343 13197161 1093083 3319398791 8228759260 510407 3250 340312 1112970331 6343163
CAL 1890815 4657742 215354 4LVBQ 776 776 22884634 13125665 1085988 3311878731 8228757436 510483 3693 340312 1112970209 6346111
CAL 1890815 4657742 215354 4LVBQ 780 780 23121094 13305762 1090024 3327474203 8228761489 513797 1814 340312 1112969928 6345676
CAL 1890815 4657742 215354 4LVBQ 776 776 22925686 13126593 1086417 3304858043 8228756965 518338 3693 340312 1112970017 6347239
CAL 1890815 4657742 215354 4LVBQ 773 773 23384943 13455549 1077462 3302982219 8228755144 512728 0 340312 1112967103 6347378
CAL 1890815 4657742 215354 4LVBQ 779 779 23139062 13367818 1094426 3342136260 8228753742 517805 0 340312 1112966741 6345702
CAL 1890815 4657742 215354 4LVBQ 775 775 23337200 13429414 1084105 3316963864 8228754099 514769 0 340312 1112966673 6342846
CAL 1890815 4657742 215354 4LVBQ 775 775 23022208 13304577 1092055 3312974015 8228753323 504562 0 340312 1112966473 6343469
CAL 1890815 4657742 215354 4LVBQ 776 776 23236315 13386654 1093691 3313485225 8228754972 511698 0 340312 1112966962 6345710
CAL 1890815 4657742 215354 5LVBQ 647 647 16571029 11487413 1095911 2763259889 6654331525 454558 3853 340312 881123045 5636198
CAL 1890815 4657742 215354 5LVBQ 649 650 16504186 11456863 1100879 2777132070 6654338196 455971 3501 340312 881124600 5643167
CAL 1890815 4657742 215354 5LVBQ 648 648 16552873 11483151 1085170 2768106071 6654339137 456342 3693 340312 881124852 5636854
CAL 1890815 4657742 215354 5LVBQ 647 647 16636712 11549538 1090539 2762855693 6654337922 457996 1815 340312 881123178 5636232
CAL 1890815 4657742 215354 5LVBQ 646 646 16581638 11464746 1086130 2757243697 6654336542 460862 3693 340312 881124178 5635523
CAL 1890815 4657742 215354 5LVBQ 645 645 16842514 11723487 1102172 2768196437 6654336015 459988 0 340312 881121523 5636946
CAL 1890815 4657742 215354 5LVBQ 644 645 16741924 11707439 1094016 2760575866 6654332783 457446 0 340312 881120633 5634992
CAL 1890815 4657742 215354 5LVBQ 645 645 16806447 11705855 1084125 2763745989 6654335108 460482 0 340312 881121111 5635266
CAL 1890815 4657742 215354 5LVBQ 644 644 16805870 11709911 1083027 2758123325 6654336483 462933 0 340312 881121433 5637928
CAL 1890815 4657742 215354 5LVBQ 643 643 16744575 11677156 1079113 2752081977 6654336922 456843 0 340312 881121674 5636826
CAL 1890815 4657742 215354 6LVBQ 656 656 16408519 11426287 1087643 2796971807 6719772887 456120 3825 340312 884727377 5823609
CAL 1890815 4657742 215354 6LVBQ 654 654 16454398 11436557 1083958 2782705032 6719781091 450823 3529 340312 884729044 5821760
CAL 1890815 4657742 215354 6LVBQ 654 654 16528243 11472335 1071859 2782436807 6719778410 458183 3693 340312 884728535 5823331
CAL 1890815 4657742 215354 6LVBQ 656 656 16704579 11590681 1080426 2792028470 6719778107 453440 1815 340312 884727170 5819762
CAL 1890815 4657742 215354 6LVBQ 654 654 16458738 11436142 1074478 2783828608 6719780391 460933 3693 340312 884728967 5818024
CAL 1890815 4657742 215354 6LVBQ 651 652 16737281 11690370 1081152 2784471366 6719777598 454949 0 340312 884725503 5821091
CAL 1890815 4657742 215354 6LVBQ 651 651 16801644 11702558 1069990 2776331412 6719775845 455968 0 340312 884725050 5823750
CAL 1890815 4657742 215354 6LVBQ 652 652 16658509 11635801 1077707 2783772865 6719774685 454743 0 340312 884724936 5815858
CAL 1890815 4657742 215354 6LVBQ 651 651 16712674 11671697 1079048 2779360897 6719776648 456449 0 340312 884725381 5815499
CAL 1890815 4657742 215354 6LVBQ 652 652 16698400 11647748 1078262 2778928807 6719780315 453619 0 340312 884726125 5822283
CAL 1890815 4657742 215354 1LVBQDK 499 499 28440546 16873535 1437203 2110250480 3938544694 599454 22126 366932 507485697 5559078
CAL 1890815 4657742 215354 1LVBQDK 494 494 28856063 17329146 1439048 2107425430 3938537181 609671 14772 381680 507478298 5561005
CAL 1890815 4657742 215354 1LVBQDK 492 492 28933870 17314618 1429041 2100408333 3938537593 615486 14772 396400 507478399 5560459
CAL 1890815 4657742 215354 1LVBQDK 491 491 29041042 17436729 1418346 2099774480 3938535622 614009 12894 396484 507476497 5559405
CAL 1890815 4657742 215354 1LVBQDK 493 493 28925799 17355570 1434895 2105486428 3938537528 608985 14772 396484 507478381 5561102
CAL 1890815 4657742 215354 1LVBQDK 488 489 29173009 17544355 1424061 2098698537 3938533740 605308 11079 396484 507474664 5559641
CAL 1890815 4657742 215354 1LVBQDK 488 488 29153532 17512542 1429810 2098770685 3938533727 600950 11079 396484 507474652 5561155
CAL 1890815 4657742 215354 1LVBQDK 489 489 29172840 17538336 1426507 2099328182 3938533571 604611 11079 396484 507474625 5557882
CAL 1890815 4657742 215354 1LVBQDK 493 493 28804848 17229671 1433762 2103417930 3938539141 611311 16586 396484 507480147 5558700
CAL 1890815 4657742 215354 1LVBQDK 489 489 29138133 17539331 1424347 2098967216 3938533270 609226 11079 396484 507474557 5558662
CAL 1890815 4657742 215354 2LVBQDK 531 531 27947254 13593236 1250596 2255122736 4411597611 610449 20280 396484 541445199 6100389
CAL 1890815 4657742 215354 2LVBQDK 526 526 28273466 13915553 1249066 2249756853 4411592591 613302 14772 396484 541439800 6109509
CAL 1890815 4657742 215354 2LVBQDK 525 526 28227741 13965353 1258394 2249271241 4411593001 601872 14772 396484 541439905 6111638
CAL 1890815 4657742 215354 2LVBQDK 525 525 28448838 14052859 1249236 2244186457 4411590990 616382 12893 396484 541437981 6105821
CAL 1890815 4657742 215354 2LVBQDK 527 527 28269439 13890071 1247151 2248411974 4411592890 612646 14772 396484 541439874 6104447
CAL 1890815 4657742 215354 2LVBQDK 523 523 28535817 14167488 1250132 2247037099 4411588760 611222 11079 396484 541436085 6105798
CAL 1890815 4657742 215354 2LVBQDK 523 523 28511009 14145425 1247849 2246940610 4411589059 603770 11079 396484 541436154 6106801
CAL 1890815 4657742 215354 2LVBQDK 522 522 28501929 14156520 1252576 2246702595 4411588732 601733 11079 396484 541436057 6104382
CAL 1890815 4657742 215354 2LVBQDK 522 522 28500259 14164635 1247633 2243692688 4411589055 605949 11079 396484 541436150 6105340
CAL 1890815 4657742 215354 2LVBQDK 522 522 28539739 14161957 1246936 2248869181 4411588777 611913 11079 396484 541436102 6105141
CAL 1890815 4657742 215354 3LVBQDK 567 567 26118217 14336093 1235153 2393626675 4883198577 643348 22126 396484 560444278 6430825
CAL 1890815 4657742 215354 3LVBQDK 559 559 26590392 14750198 1228262 2380082184 4883191539 642029 14772 396484 560436997 6299052
CAL 1890815 4657742 215354 3LVBQDK 557 557 26837306 15004816 1236754 2380394168 4883187340 638832 11079 396484 560433189 6178757
CAL 1890815 4657742 215354 3LVBQDK 557 557 26704503 14858290 1229351 2375228188 4883189683 645696 12926 396484 560435158 6168014
CAL 1890815 4657742 215354 3LVBQDK 557 557 26842117 14972253 1228847 2373586547 4883187699 630424 11079 396484 560433267 6176892
CAL 1890815 4657742 215354 3LVBQDK 557 557 26798862 15008684 1230880 2384188062 4883187875 632614 11079 396484 560433309 6350969
CAL 1890815 4657742 215354 3LVBQDK 556 556 26875983 15016977 1226520 2374322043 4883187666 641603 11079 396484 560433259 6199908
CAL 1890815 4657742 215354 3LVBQDK 555 555 26776717 14969599 1230827 2370458867 4883187858 640101 11079 396484 560433300 6166794
CAL 1890815 4657742 215354 3LVBQDK 557 557 26867765 15008954 1229979 2374548292 4883187657 633741 11079 396484 560433250 6196768
CAL 1890815 4657742 215354 3LVBQDK 558 558 26777954 15007768 1237388 2379971323 4883187863 637590 11079 396484 560433305 6264336
CAL 1890815 4657742 215354 4LVBQDK 715 715 35211659 16863646 1228113 3007305646 6720287358 727150 22126 396484 774968684 6989817
CAL 1890815 4657742 215354 4LVBQDK 708 708 35715583 17290895 1226989 2996946570 6720280478 739464 14772 396484 774961437 6958045
CAL 1890815 4657742 215354 4LVBQDK 725 725 35964135 17597432 1217206 3039642894 6720276198 730522 11079 396484 774957548 6992664
CAL 1890815 4657742 215354 4LVBQDK 760 761 35877247 17404598 1213089 3063597086 6720278540 734892 12926 396484 774959516 6901749
CAL 1890815 4657742 215354 4LVBQDK 757 757 35978957 17590744 1204419 3056806807 6720276564 736691 11079 396484 774957633 6902686
CAL 1890815 4657742 215354 4LVBQDK 758 758 35920996 17515731 1209987 3059388346 6720276738 733707 11079 396484 774957673 6904610
CAL 1890815 4657742 215354 4LVBQDK 758 758 35961506 17546137 1215349 3058282877 6720276527 736323 11079 396484 774957621 6903272
CAL 1890815 4657742 215354 4LVBQDK 755 755 35940718 17519154 1212061 3065355880 6720276722 734846 11079 396484 774957665 6903956
CAL 1890815 4657742 215354 4LVBQDK 755 755 35969627 17564430 1215280 3055685209 6720276529 727182 11079 396484 774957623 6905108
CAL 1890815 4657742 215354 4LVBQDK 752 752 35922513 17504735 1205100 3059586793 6720276717 728033 11079 396484 774957660 6903261
CAL 1890815 4657742 215354 5LVBQDK 641 641 26314368 14347574 1203017 2587449002 5335333449 653489 22126 396484 576312838 6577261
CAL 1890815 4657742 215354 5LVBQDK 633 633 26830141 14797767 1202083 2590380411 5335326561 664619 14772 396484 576305583 6574616
CAL 1890815 4657742 215354 5LVBQDK 629 629 27049942 15059696 1197829 2589483121 5335322348 652395 11079 396484 576301761 6574811
CAL 1890815 4657742 215354 5LVBQDK 632 632 26963389 14946823 1204901 2600107421 5335324699 652679 12926 396484 576303738 6573656
CAL 1890815 4657742 215354 5LVBQDK 632 633 27062251 15054933 1196981 2607136761 5335322719 652294 11079 396484 576301851 6576247
CAL 1890815 4657742 215354 5LVBQDK 627 627 27014776 15011429 1204362 2589025916 5335322891 649494 11079 396484 576301889 6574845
CAL 1890815 4657742 215354 5LVBQDK 628 628 27080139 15065171 1203829 2584234356 5335322684 651984 11079 396484 576301841 6571938
